user_id,timestamp,hour,water_ml,temperature,day,daily_total,day_of_week,is_weekend,past_hour_intake,avg_intake_so_far,time_diff,anomaly,anomaly_score
user1,2025-12-16 12:17:23.121669,12,222,21.14,38,542,1,0,170.0,180.66666666666666,112.5,1,-0.5063104689999123
user1,2025-12-16 13:09:26.121669,13,179,24.53,38,721,1,0,222.0,180.25,52.05,1,-0.43790554037513807
user1,2025-12-16 14:56:04.121669,14,166,21.75,38,887,1,0,179.0,177.4,106.63333333333334,1,-0.4683093997669507
user1,2025-12-16 15:33:22.121669,15,323,20.8,38,1210,1,0,166.0,201.66666666666666,37.3,-1,-0.5521706413009715
user1,2025-12-16 16:37:04.121669,16,167,21.78,38,1377,1,0,323.0,196.71428571428572,63.7,1,-0.4619339791118716
user1,2025-12-16 17:47:30.121669,17,129,23.93,38,1506,1,0,167.0,188.25,70.43333333333334,1,-0.44896493112305424
user1,2025-12-16 19:49:14.121669,19,218,24.61,38,1724,1,0,129.0,191.55555555555554,121.73333333333333,1,-0.4701854114846534
user1,2025-12-16 20:52:12.121669,20,106,22.18,38,1830,1,0,218.0,183.0,62.96666666666667,1,-0.4835531003393245
user1,2025-12-17 06:00:42.121669,6,132,26.64,39,132,2,0,185.45870206489676,132.0,0.0,1,-0.48061791367659984
user1,2025-12-17 09:45:29.121669,9,137,25.11,39,269,2,0,132.0,134.5,224.78333333333333,-1,-0.5382715020779553
user1,2025-12-17 11:59:22.121669,11,233,29.68,39,502,2,0,137.0,167.33333333333334,133.88333333333333,1,-0.4769257021491144
user1,2025-12-17 13:06:20.121669,13,279,25.09,39,781,2,0,233.0,195.25,66.96666666666667,1,-0.47161327875775444
user1,2025-12-17 14:35:44.121669,14,262,29.54,39,1043,2,0,279.0,208.6,89.4,1,-0.4374924621849229
user1,2025-12-17 15:04:20.121669,15,207,29.44,39,1250,2,0,262.0,208.33333333333334,28.6,1,-0.44865710106606455
user1,2025-12-17 16:18:53.121669,16,208,30.75,39,1458,2,0,207.0,208.28571428571428,74.55,1,-0.438408796635075
user1,2025-12-17 17:42:41.121669,17,236,27.17,39,1694,2,0,208.0,211.75,83.8,1,-0.4235562330928191
user1,2025-12-17 18:43:57.121669,18,214,30.24,39,1908,2,0,236.0,212.0,61.266666666666666,1,-0.43545302535955377
user1,2025-12-17 20:49:14.121669,20,87,26.92,39,1995,2,0,214.0,199.5,125.28333333333333,1,-0.5036322135902769
user1,2025-12-17 21:53:24.121669,21,118,28.55,39,2113,2,0,87.0,192.0909090909091,64.16666666666667,1,-0.4556565815440754
user1,2025-12-18 06:42:03.121669,6,168,26.9,40,168,3,0,185.45870206489676,168.0,0.0,1,-0.46191596501069654
user1,2025-12-18 07:15:25.121669,7,157,26.84,40,325,3,0,168.0,162.5,33.36666666666667,1,-0.44079965223430845
user1,2025-12-18 09:51:51.121669,9,168,27.37,40,493,3,0,157.0,164.33333333333334,156.43333333333334,1,-0.4628692151785744
user1,2025-12-18 10:59:30.121669,10,253,24.54,40,746,3,0,168.0,186.5,67.65,1,-0.4494386520050768
user1,2025-12-18 12:09:15.121669,12,164,26.27,40,910,3,0,253.0,182.0,69.75,1,-0.4165488835387826
user1,2025-12-18 13:37:39.121669,13,200,29.97,40,1110,3,0,164.0,185.0,88.4,1,-0.43936818093784863
user1,2025-12-18 14:31:18.121669,14,224,25.47,40,1334,3,0,200.0,190.57142857142858,53.65,1,-0.4258711733579046
user1,2025-12-18 15:53:55.121669,15,295,24.49,40,1629,3,0,224.0,203.625,82.61666666666666,1,-0.4728777383722398
user1,2025-12-18 16:47:49.121669,16,136,28.88,40,1765,3,0,295.0,196.11111111111111,53.9,1,-0.44275880865723877
user1,2025-12-18 17:38:23.121669,17,155,29.26,40,1920,3,0,136.0,192.0,50.56666666666667,1,-0.4336442976201947
user1,2025-12-18 18:34:24.121669,18,221,25.87,40,2141,3,0,155.0,194.63636363636363,56.016666666666666,1,-0.44619127656432594
user1,2025-12-18 20:02:58.121669,20,129,27.75,40,2270,3,0,221.0,189.16666666666666,88.56666666666666,1,-0.44504811464681104
user1,2025-12-18 21:41:39.121669,21,133,28.0,40,2403,3,0,129.0,184.84615384615384,98.68333333333334,1,-0.46329547371773616
user1,2025-12-18 22:13:03.121669,22,117,28.9,40,2520,3,0,133.0,180.0,31.4,1,-0.509322257670431
user1,2025-12-19 07:18:18.121669,7,142,28.13,41,142,4,0,185.45870206489676,142.0,0.0,1,-0.45371382464397936
user1,2025-12-19 08:02:14.121669,8,139,25.41,41,281,4,0,142.0,140.5,43.93333333333333,1,-0.45013327950550935
user1,2025-12-19 09:25:05.121669,9,174,23.7,41,455,4,0,139.0,151.66666666666666,82.85,1,-0.43555026318461626
user1,2025-12-19 11:57:03.121669,11,236,27.65,41,691,4,0,174.0,172.75,151.96666666666667,1,-0.46942505531367895
user1,2025-12-19 13:58:21.121669,13,241,24.51,41,932,4,0,236.0,186.4,121.3,1,-0.4449119646578761
user1,2025-12-19 14:50:52.121669,14,306,25.2,41,1238,4,0,241.0,206.33333333333334,52.516666666666666,1,-0.48172287137529923
user1,2025-12-19 15:11:31.121669,15,290,24.15,41,1528,4,0,306.0,218.28571428571428,20.65,1,-0.49961535782451766
user1,2025-12-19 16:33:17.121669,16,187,25.79,41,1715,4,0,290.0,214.375,81.76666666666667,1,-0.4190335755420115
user1,2025-12-19 18:16:49.121669,18,217,23.69,41,1932,4,0,187.0,214.66666666666666,103.53333333333333,1,-0.4503676147070492
user1,2025-12-19 20:23:27.121669,20,109,23.02,41,2041,4,0,217.0,204.1,126.63333333333334,1,-0.5013722969646841
user1,2025-12-19 21:05:35.121669,21,152,26.47,41,2193,4,0,109.0,199.36363636363637,42.13333333333333,1,-0.4651814116174937
user1,2025-12-19 22:18:45.121669,22,94,24.96,41,2287,4,0,152.0,190.58333333333334,73.16666666666667,1,-0.4934640507578803
user1,2025-12-20 06:00:20.121669,6,136,23.83,42,136,5,1,185.45870206489676,136.0,0.0,1,-0.49263757061097097
user1,2025-12-20 08:07:03.121669,8,161,25.0,42,297,5,1,136.0,148.5,126.71666666666667,1,-0.47629260178341143
user1,2025-12-20 12:42:47.121669,12,301,25.05,42,598,5,1,161.0,199.33333333333334,275.73333333333335,-1,-0.6148506761516858
user1,2025-12-20 14:20:48.121669,14,260,25.53,42,858,5,1,301.0,214.5,98.01666666666667,1,-0.4542919944880714
user1,2025-12-20 15:40:55.121669,15,230,24.03,42,1088,5,1,260.0,217.6,80.11666666666666,1,-0.4291822066474668
user1,2025-12-20 16:13:27.121669,16,229,28.6,42,1317,5,1,230.0,219.5,32.53333333333333,1,-0.43662885433807935
user1,2025-12-20 19:10:51.121669,19,228,24.36,42,1545,5,1,229.0,220.71428571428572,177.4,1,-0.5027698118405365
user1,2025-12-20 20:11:32.121669,20,84,27.44,42,1629,5,1,228.0,203.625,60.68333333333333,1,-0.5022581696296673
user1,2025-12-20 21:55:08.121669,21,161,24.72,42,1790,5,1,84.0,198.88888888888889,103.6,1,-0.4582377247384239
user1,2025-12-20 22:18:57.121669,22,104,28.3,42,1894,5,1,161.0,189.4,23.816666666666666,1,-0.5120362714279126
user1,2025-12-21 06:44:43.121669,6,111,25.21,43,111,6,1,185.45870206489676,111.0,0.0,1,-0.5129080315875364
user1,2025-12-21 08:13:06.121669,8,129,23.46,43,240,6,1,111.0,120.0,88.38333333333334,1,-0.47687394726868904
user1,2025-12-21 09:15:38.121669,9,198,24.66,43,438,6,1,129.0,146.0,62.53333333333333,1,-0.4315838832362255
user1,2025-12-21 12:08:25.121669,12,292,27.27,43,730,6,1,198.0,182.5,172.78333333333333,1,-0.5262243889670782
user1,2025-12-21 14:32:45.121669,14,201,27.25,43,931,6,1,292.0,186.2,144.33333333333334,1,-0.46050373449273324
user1,2025-12-21 16:59:25.121669,16,226,25.55,43,1157,6,1,201.0,192.83333333333334,146.66666666666666,1,-0.4655639938387663
user1,2025-12-21 18:57:42.121669,18,197,24.18,43,1354,6,1,226.0,193.42857142857142,118.28333333333333,1,-0.4562185885780711
user1,2025-12-21 21:31:12.121669,21,96,23.08,43,1450,6,1,197.0,181.25,153.5,-1,-0.5414008793857087
user1,2025-12-21 22:38:03.121669,22,103,22.08,43,1553,6,1,96.0,172.55555555555554,66.85,1,-0.5191623866207743
user1,2025-12-22 06:10:15.121669,6,138,26.9,44,138,0,0,185.45870206489676,138.0,0.0,1,-0.47000291431284924
user1,2025-12-22 07:28:38.121669,7,167,26.96,44,305,0,0,138.0,152.5,78.38333333333334,1,-0.442250096362613
user1,2025-12-22 08:31:48.121669,8,128,27.87,44,433,0,0,167.0,144.33333333333334,63.166666666666664,1,-0.4435665384618321
user1,2025-12-22 09:50:36.121669,9,174,28.04,44,607,0,0,128.0,151.75,78.8,1,-0.41992178977957906
user1,2025-12-22 11:21:55.121669,11,206,24.0,44,813,0,0,174.0,162.6,91.31666666666666,1,-0.4300743840339059
user1,2025-12-22 12:06:46.121669,12,305,27.16,44,1118,0,0,206.0,186.33333333333334,44.85,1,-0.4822086179494432
user1,2025-12-22 13:22:47.121669,13,200,25.11,44,1318,0,0,305.0,188.28571428571428,76.01666666666667,1,-0.423456905432839
user1,2025-12-22 15:05:59.121669,15,276,27.2,44,1594,0,0,200.0,199.25,103.2,1,-0.45899536837896815
user1,2025-12-22 16:07:04.121669,16,174,29.08,44,1768,0,0,276.0,196.44444444444446,61.083333333333336,1,-0.42712669343550896
user1,2025-12-22 18:33:21.121669,18,143,24.19,44,1911,0,0,174.0,191.1,146.28333333333333,1,-0.48056710206463693
user1,2025-12-22 19:27:59.121669,19,237,29.29,44,2148,0,0,143.0,195.27272727272728,54.63333333333333,1,-0.4631414574344325
user1,2025-12-23 08:01:05.121669,8,129,25.21,45,129,1,0,185.45870206489676,129.0,0.0,1,-0.47369812003648737
user1,2025-12-23 09:47:41.121669,9,145,25.66,45,274,1,0,129.0,137.0,106.6,1,-0.4574957826424742
user1,2025-12-23 10:38:38.121669,10,230,23.49,45,504,1,0,145.0,168.0,50.95,1,-0.44273420168050504
user1,2025-12-23 11:59:51.121669,11,257,21.94,45,761,1,0,230.0,190.25,81.21666666666667,1,-0.4800150176066352
user1,2025-12-23 12:59:04.121669,12,194,23.29,45,955,1,0,257.0,191.0,59.21666666666667,1,-0.4283889795621715
user1,2025-12-23 13:06:40.121669,13,278,21.68,45,1233,1,0,194.0,205.5,7.6,1,-0.5261161270527671
user1,2025-12-23 15:42:28.121669,15,147,25.81,45,1380,1,0,278.0,197.14285714285714,155.8,1,-0.4815311094957071
user1,2025-12-23 19:34:16.121669,19,206,25.93,45,1586,1,0,147.0,198.25,231.8,1,-0.5180090165296943
user1,2025-12-23 20:29:12.121669,20,95,24.49,45,1681,1,0,206.0,186.77777777777777,54.93333333333333,1,-0.47345679103483207
user1,2025-12-23 21:56:20.121669,21,119,20.5,45,1800,1,0,95.0,180.0,87.13333333333334,1,-0.5112510468047601
user1,2025-12-24 07:57:16.121669,7,201,30.93,46,201,2,0,185.45870206489676,201.0,0.0,1,-0.4971210935984234
user1,2025-12-24 09:08:59.121669,9,119,25.76,46,320,2,0,201.0,160.0,71.71666666666667,1,-0.4555578983007446
user1,2025-12-24 10:12:59.121669,10,204,28.95,46,524,2,0,119.0,174.66666666666666,64.0,1,-0.42511951918454516
user1,2025-12-24 11:38:53.121669,11,197,28.65,46,721,2,0,204.0,180.25,85.9,1,-0.4309074255089594
user1,2025-12-24 12:14:12.121669,12,239,27.78,46,960,2,0,197.0,192.0,35.31666666666667,1,-0.4292586720262877
user1,2025-12-24 16:55:20.121669,16,208,25.85,46,1168,2,0,239.0,194.66666666666666,281.1333333333333,-1,-0.5548596176612672
user1,2025-12-24 17:22:06.121669,17,198,25.19,46,1366,2,0,208.0,195.14285714285714,26.766666666666666,1,-0.4518421451798269
user1,2025-12-24 18:24:39.121669,18,188,27.25,46,1554,2,0,198.0,194.25,62.55,1,-0.42402332675201687
user1,2025-12-25 07:02:32.121669,7,128,24.96,47,128,3,0,185.45870206489676,128.0,0.0,1,-0.4699138087186528
user1,2025-12-25 08:06:47.121669,8,167,27.04,47,295,3,0,128.0,147.5,64.25,1,-0.4263538006491457
user1,2025-12-25 09:37:29.121669,9,100,24.29,47,395,3,0,167.0,131.66666666666666,90.7,1,-0.48719684573830063
user1,2025-12-25 10:02:26.121669,10,181,27.62,47,576,3,0,100.0,144.0,24.95,1,-0.43859033573048933
user1,2025-12-25 11:50:48.121669,11,249,30.06,47,825,3,0,181.0,165.0,108.36666666666666,1,-0.45231653400549315
user1,2025-12-25 13:53:14.121669,13,263,27.71,47,1088,3,0,249.0,181.33333333333334,122.43333333333334,1,-0.4529857424295766
user1,2025-12-25 15:33:13.121669,15,239,29.09,47,1327,3,0,263.0,189.57142857142858,99.98333333333333,1,-0.4363731873885199
user1,2025-12-25 16:54:16.121669,16,198,24.28,47,1525,3,0,239.0,190.625,81.05,1,-0.42413014439347685
user1,2025-12-25 18:55:37.121669,18,249,27.47,47,1774,3,0,198.0,197.11111111111111,121.35,1,-0.47000246633116877
user1,2025-12-25 20:25:23.121669,20,98,24.67,47,1872,3,0,249.0,187.2,89.76666666666667,1,-0.4684914042618314
user1,2025-12-25 21:05:55.121669,21,95,26.67,47,1967,3,0,98.0,178.8181818181818,40.53333333333333,1,-0.48693857953097297
user1,2025-12-25 22:58:09.121669,22,121,25.65,47,2088,3,0,95.0,174.0,112.23333333333333,1,-0.48199207068975664
user1,2025-12-26 07:01:33.121669,7,107,26.69,48,107,4,0,185.45870206489676,107.0,0.0,1,-0.49066130376120404
user1,2025-12-26 09:38:32.121669,9,108,28.29,48,215,4,0,107.0,107.5,156.98333333333332,-1,-0.536233735440762
user1,2025-12-26 10:15:34.121669,10,167,27.51,48,382,4,0,108.0,127.33333333333333,37.03333333333333,1,-0.43707528803682527
user1,2025-12-26 11:20:25.121669,11,267,24.68,48,649,4,0,167.0,162.25,64.85,1,-0.45388062567188775
user1,2025-12-26 13:55:37.121669,13,178,28.81,48,827,4,0,267.0,165.4,155.2,1,-0.4609100310009014
user1,2025-12-26 14:42:15.121669,14,222,23.51,48,1049,4,0,178.0,174.83333333333334,46.63333333333333,1,-0.43160627729164175
user1,2025-12-26 15:59:47.121669,15,253,24.67,48,1302,4,0,222.0,186.0,77.53333333333333,1,-0.4409221753353348
user1,2025-12-26 19:18:19.121669,19,170,27.21,48,1472,4,0,253.0,184.0,198.53333333333333,1,-0.47846585257706964
user1,2025-12-26 22:43:40.121669,22,139,26.34,48,1611,4,0,170.0,179.0,205.35,1,-0.5241643311923516
user1,2025-12-27 07:04:50.121669,7,198,28.85,49,198,5,1,185.45870206489676,198.0,0.0,1,-0.47591859570848305
user1,2025-12-27 08:39:56.121669,8,172,29.68,49,370,5,1,198.0,185.0,95.1,1,-0.4495345200141216
user1,2025-12-27 09:57:54.121669,9,148,31.53,49,518,5,1,172.0,172.66666666666666,77.96666666666667,1,-0.46670515190040873
user1,2025-12-27 10:37:47.121669,10,191,28.8,49,709,5,1,148.0,177.25,39.88333333333333,1,-0.43738960834495144
user1,2025-12-27 11:45:29.121669,11,169,29.38,49,878,5,1,191.0,175.6,67.7,1,-0.43258351109837007
user1,2025-12-27 12:26:08.121669,12,245,28.75,49,1123,5,1,169.0,187.16666666666666,40.65,1,-0.43219654909644634
user1,2025-12-27 13:44:42.121669,13,270,31.45,49,1393,5,1,245.0,199.0,78.56666666666666,1,-0.46223406402489847
user1,2025-12-27 14:17:20.121669,14,254,31.58,49,1647,5,1,270.0,205.875,32.63333333333333,1,-0.4809618070098541
user1,2025-12-27 15:43:51.121669,15,262,31.43,49,1909,5,1,254.0,212.11111111111111,86.51666666666667,1,-0.48305688570408695
user1,2025-12-27 16:27:01.121669,16,194,29.82,49,2103,5,1,262.0,210.3,43.166666666666664,1,-0.45958865937198645
user1,2025-12-27 17:22:24.121669,17,205,31.39,49,2308,5,1,194.0,209.8181818181818,55.38333333333333,1,-0.4830946960227361
user1,2025-12-27 19:13:32.121669,19,153,30.18,49,2461,5,1,205.0,205.08333333333334,111.13333333333334,1,-0.4806434966717734
user1,2025-12-27 20:19:33.121669,20,149,28.09,49,2610,5,1,153.0,200.76923076923077,66.01666666666667,1,-0.48482585417235746
user1,2025-12-27 21:56:46.121669,21,98,31.39,49,2708,5,1,149.0,193.42857142857142,97.21666666666667,-1,-0.5651929797170253
user1,2025-12-27 22:28:30.121669,22,111,29.2,49,2819,5,1,98.0,187.93333333333334,31.733333333333334,-1,-0.5515352058578612
user1,2025-12-28 06:22:15.121669,6,137,28.37,50,137,6,1,185.45870206489676,137.0,0.0,1,-0.4817887129953677
user1,2025-12-28 07:58:42.121669,7,201,30.12,50,338,6,1,137.0,169.0,96.45,1,-0.4745145476148109
user1,2025-12-28 08:53:05.121669,8,196,28.2,50,534,6,1,201.0,178.0,54.38333333333333,1,-0.4389586162813997
user1,2025-12-28 09:47:39.121669,9,110,28.27,50,644,6,1,196.0,161.0,54.56666666666667,1,-0.473847109742864
user1,2025-12-28 14:41:07.121669,14,184,30.65,50,828,6,1,110.0,165.6,293.46666666666664,-1,-0.5713549247961308
user1,2025-12-28 15:03:14.121669,15,292,27.41,50,1120,6,1,184.0,186.66666666666666,22.116666666666667,1,-0.4891284276967816
user1,2025-12-28 16:37:46.121669,16,277,30.38,50,1397,6,1,292.0,199.57142857142858,94.53333333333333,1,-0.468652547862673
user1,2025-12-28 17:32:39.121669,17,192,26.53,50,1589,6,1,277.0,198.625,54.88333333333333,1,-0.4162311849778225
user1,2025-12-28 18:15:14.121669,18,266,30.23,50,1855,6,1,192.0,206.11111111111111,42.583333333333336,1,-0.4744955306228382
user1,2025-12-28 20:56:56.121669,20,82,26.13,50,1937,6,1,266.0,193.7,161.7,-1,-0.5391142784981919
user1,2025-12-28 21:21:29.121669,21,137,30.36,50,2074,6,1,82.0,188.54545454545453,24.55,1,-0.482781743285607
user1,2025-12-29 06:09:38.121669,6,203,24.94,51,203,0,0,185.45870206489676,203.0,0.0,1,-0.49909847364496307
user1,2025-12-29 07:03:10.121669,7,121,28.24,51,324,0,0,203.0,162.0,53.53333333333333,1,-0.4708841034402003
user1,2025-12-29 08:50:19.121669,8,192,29.34,51,516,0,0,121.0,172.0,107.15,1,-0.46077592702183423
user1,2025-12-29 09:26:14.121669,9,166,24.6,51,682,0,0,192.0,170.5,35.916666666666664,1,-0.44296568622023336
user1,2025-12-29 10:09:15.121669,10,157,25.78,51,839,0,0,166.0,167.8,43.016666666666666,1,-0.43518139953181245
user1,2025-12-29 11:11:02.121669,11,228,25.42,51,1067,0,0,157.0,177.83333333333334,61.78333333333333,1,-0.4242251149914993
user1,2025-12-29 14:37:08.121669,14,294,29.18,51,1361,0,0,228.0,194.42857142857142,206.1,-1,-0.5387741935923391
user1,2025-12-29 16:04:29.121669,16,167,24.69,51,1528,0,0,294.0,191.0,87.35,1,-0.42665911480937335
user1,2025-12-29 17:18:04.121669,17,230,27.69,51,1758,0,0,167.0,195.33333333333334,73.58333333333333,1,-0.4243132295474523
user1,2025-12-29 18:25:26.121669,18,228,26.74,51,1986,0,0,230.0,198.6,67.36666666666666,1,-0.4280844389048391
user1,2025-12-29 20:32:23.121669,20,112,26.18,51,2098,0,0,228.0,190.72727272727272,126.95,1,-0.4829411810443142
user1,2025-12-29 21:14:37.121669,21,136,27.71,51,2234,0,0,112.0,186.16666666666666,42.233333333333334,1,-0.453687360894431
user1,2025-12-29 22:28:53.121669,22,86,26.97,51,2320,0,0,136.0,178.46153846153845,74.26666666666667,1,-0.5247086627149922
user1,2025-12-30 06:33:44.121669,6,128,29.46,52,128,1,0,185.45870206489676,128.0,0.0,1,-0.5093288577807386
user1,2025-12-30 09:18:13.121669,9,161,30.2,52,289,1,0,128.0,144.5,164.48333333333332,1,-0.4872312488475649
user1,2025-12-30 10:24:09.121669,10,201,27.17,52,490,1,0,161.0,163.33333333333334,65.93333333333334,1,-0.42175109493867063
user1,2025-12-30 11:03:12.121669,11,235,29.13,52,725,1,0,201.0,181.25,39.05,1,-0.4454581095262054
user1,2025-12-30 12:50:00.121669,12,248,28.07,52,973,1,0,235.0,194.6,106.8,1,-0.4379829868780392
user1,2025-12-30 13:29:09.121669,13,381,31.84,52,1354,1,0,248.0,225.66666666666666,39.15,-1,-0.5673081875469331
user1,2025-12-30 14:14:45.121669,14,244,29.39,52,1598,1,0,381.0,228.28571428571428,45.6,1,-0.445811819300963
user1,2025-12-30 16:17:58.121669,16,127,27.21,52,1725,1,0,244.0,215.625,123.21666666666667,1,-0.46677956617061955
user1,2025-12-30 17:40:52.121669,17,258,30.78,52,1983,1,0,127.0,220.33333333333334,82.9,1,-0.477576920301782
user1,2025-12-30 18:54:50.121669,18,172,31.48,52,2155,1,0,258.0,215.5,73.96666666666667,1,-0.46877055020374264
user1,2025-12-30 19:28:03.121669,19,230,28.18,52,2385,1,0,172.0,216.8181818181818,33.21666666666667,1,-0.4866685068330145
user1,2025-12-30 20:15:03.121669,20,116,27.79,52,2501,1,0,230.0,208.41666666666666,47.0,1,-0.47767240854215315
user1,2025-12-30 22:38:06.121669,22,124,26.8,52,2625,1,0,116.0,201.92307692307693,143.05,1,-0.5337407108447287
user1,2025-12-31 06:32:31.121669,6,145,23.11,53,145,2,0,185.45870206489676,145.0,0.0,1,-0.4951388232659901
user1,2025-12-31 07:07:44.121669,7,182,24.51,53,327,2,0,145.0,163.5,35.21666666666667,1,-0.45145924978653973
user1,2025-12-31 08:49:30.121669,8,154,21.92,53,481,2,0,182.0,160.33333333333334,101.76666666666667,1,-0.4864715412998708
user1,2025-12-31 12:31:23.121669,12,269,22.84,53,750,2,0,154.0,187.5,221.88333333333333,-1,-0.5486697717385622
user1,2025-12-31 13:43:10.121669,13,253,26.68,53,1003,2,0,269.0,200.6,71.78333333333333,1,-0.42516442775995883
user1,2025-12-31 14:59:52.121669,14,243,23.22,53,1246,2,0,253.0,207.66666666666666,76.7,1,-0.42959745351099216
user1,2025-12-31 15:00:28.121669,15,164,25.29,53,1410,2,0,243.0,201.42857142857142,0.6,1,-0.46844921687321023
user1,2025-12-31 17:48:36.121669,17,242,25.95,53,1652,2,0,164.0,206.5,168.13333333333333,1,-0.487813464675118
user1,2025-12-31 18:08:45.121669,18,123,25.6,53,1775,2,0,242.0,197.22222222222223,20.15,1,-0.4691361448567494
user1,2025-12-31 19:00:20.121669,19,216,22.66,53,1991,2,0,123.0,199.1,51.583333333333336,1,-0.4729779873573776
user1,2026-01-01 07:37:58.121669,7,172,29.76,54,172,3,0,185.45870206489676,172.0,0.0,1,-0.47393474011627895
user1,2026-01-01 11:32:54.121669,11,205,31.3,54,377,3,0,172.0,188.5,234.93333333333334,-1,-0.5628038242670181
user1,2026-01-01 12:18:39.121669,12,157,28.54,54,534,3,0,205.0,178.0,45.75,1,-0.4407149006053453
user1,2026-01-01 16:42:03.121669,16,228,31.65,54,762,3,0,157.0,190.5,263.4,-1,-0.577865322718429
user1,2026-01-01 18:08:49.121669,18,190,29.68,54,952,3,0,228.0,190.4,86.76666666666667,1,-0.47651356910046977
user1,2026-01-01 19:15:55.121669,19,170,26.4,54,1122,3,0,190.0,187.0,67.1,1,-0.453406827130164
user1,2026-01-01 21:34:20.121669,21,122,29.23,54,1244,3,0,170.0,177.71428571428572,138.41666666666666,1,-0.5028537047591035
user1,2026-01-01 22:49:01.121669,22,95,26.99,54,1339,3,0,122.0,167.375,74.68333333333334,1,-0.5177715005989423
user1,2026-01-02 06:11:48.121669,6,107,22.63,55,107,4,0,185.45870206489676,107.0,0.0,-1,-0.545172519679595
user1,2026-01-02 08:03:06.121669,8,181,24.12,55,288,4,0,107.0,144.0,111.3,1,-0.46805574804968186
user1,2026-01-02 09:54:45.121669,9,122,21.13,55,410,4,0,181.0,136.66666666666666,111.65,1,-0.5261470022823539
user1,2026-01-02 10:34:14.121669,10,313,19.85,55,723,4,0,122.0,180.75,39.483333333333334,-1,-0.580925458459927
user1,2026-01-02 13:47:40.121669,13,286,22.34,55,1009,4,0,313.0,201.8,193.43333333333334,-1,-0.5626206398487449
user1,2026-01-02 15:46:53.121669,15,160,21.21,55,1169,4,0,286.0,194.83333333333334,119.21666666666667,1,-0.48743324169430896
user1,2026-01-02 16:24:58.121669,16,254,23.76,55,1423,4,0,160.0,203.28571428571428,38.083333333333336,1,-0.46120536169115545
user1,2026-01-02 17:44:04.121669,17,205,22.5,55,1628,4,0,254.0,203.5,79.1,1,-0.4421281542292246
user1,2026-01-02 18:27:43.121669,18,170,20.54,55,1798,4,0,205.0,199.77777777777777,43.65,1,-0.4958150826642816
user1,2026-01-02 19:10:14.121669,19,201,23.97,55,1999,4,0,170.0,199.9,42.516666666666666,1,-0.463374101853571
user1,2026-01-02 20:34:11.121669,20,100,24.5,55,2099,4,0,201.0,190.8181818181818,83.95,1,-0.4672708255053385
user1,2026-01-02 21:15:53.121669,21,104,23.75,55,2203,4,0,100.0,183.58333333333334,41.7,1,-0.4887790210014616
user1,2026-01-02 22:11:47.121669,22,111,20.42,55,2314,4,0,104.0,178.0,55.9,-1,-0.5414618045667824
user1,2026-01-03 06:01:41.121669,6,198,30.58,56,198,5,1,185.45870206489676,198.0,0.0,1,-0.5112021214150484
user1,2026-01-03 07:58:57.121669,7,177,30.97,56,375,5,1,198.0,187.5,117.26666666666667,1,-0.49657788830699173
user1,2026-01-03 08:58:24.121669,8,138,32.1,56,513,5,1,177.0,171.0,59.45,1,-0.4951095011730293
user1,2026-01-03 09:22:34.121669,9,215,29.73,56,728,5,1,138.0,182.0,24.166666666666668,1,-0.4715088726981364
user1,2026-01-03 10:01:48.121669,10,284,28.75,56,1012,5,1,215.0,202.4,39.233333333333334,1,-0.4763718143784135
user1,2026-01-03 13:24:16.121669,13,321,30.21,56,1333,5,1,284.0,222.16666666666666,202.46666666666667,-1,-0.5585030862342973
user1,2026-01-03 14:41:28.121669,14,256,30.88,56,1589,5,1,321.0,227.0,77.2,1,-0.45854539705777214
user1,2026-01-03 15:28:11.121669,15,323,31.64,56,1912,5,1,256.0,239.0,46.71666666666667,1,-0.5295862798165449
user1,2026-01-03 16:51:12.121669,16,218,27.6,56,2130,5,1,323.0,236.66666666666666,83.01666666666667,1,-0.4395557185057989
user1,2026-01-03 17:46:04.121669,17,213,29.4,56,2343,5,1,218.0,234.3,54.86666666666667,1,-0.46613257101900596
user1,2026-01-03 18:56:22.121669,18,144,30.92,56,2487,5,1,213.0,226.0909090909091,70.3,1,-0.4960555838641773
user1,2026-01-03 19:42:35.121669,19,127,27.57,56,2614,5,1,144.0,217.83333333333334,46.21666666666667,1,-0.4870770549245528
user1,2026-01-03 20:26:25.121669,20,127,27.81,56,2741,5,1,127.0,210.84615384615384,43.833333333333336,1,-0.5062753442550606
user1,2026-01-03 21:23:58.121669,21,119,27.14,56,2860,5,1,127.0,204.28571428571428,57.55,1,-0.5145235946713282
user1,2026-01-03 22:34:22.121669,22,132,30.83,56,2992,5,1,119.0,199.46666666666667,70.4,-1,-0.556240867607121
user1,2026-01-04 10:35:15.121669,10,281,25.08,57,281,6,1,185.45870206489676,281.0,0.0,1,-0.522586312096177
user1,2026-01-04 13:55:32.121669,13,291,25.6,57,572,6,1,281.0,286.0,200.28333333333333,-1,-0.5610642909998996
user1,2026-01-04 14:37:53.121669,14,238,24.32,57,810,6,1,291.0,270.0,42.35,1,-0.4449870226928049
user1,2026-01-04 15:47:05.121669,15,195,26.06,57,1005,6,1,238.0,251.25,69.2,1,-0.42603653420617804
user1,2026-01-04 16:45:26.121669,16,248,24.16,57,1253,6,1,195.0,250.6,58.35,1,-0.4461502418788883
user1,2026-01-04 17:11:09.121669,17,225,25.16,57,1478,6,1,248.0,246.33333333333334,25.716666666666665,1,-0.4484402462329666
